Laptop Name,Link
"Acer Swift 3
Processor
Intel Core i5-8250U
Internal memory
8GB RAM
Video card
NVIDIA GeForce MX150 (2GB GDDR5)
Display
15.6”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
₹73199-1%
₹7296400
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/acer-swift-3-133/
"Apple MacBook Air 13 (2020)
Processor
Intel Core i5-1030NG7
Internal memory
8GB RAM
Video card
Intel Iris Plus Graphics G7
Display
13.3”, WQXGA (2560 x 1600), IPS
Solid-state drive
512GB SSD
₹122990-11%
₹10999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/apple-macbook-air-13-2020-4/
"HP Pavilion Gaming 15
Processor
AMD Ryzen 5 4600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Hard drive
1000GB HDD
Solid-state drive
256GB SSD
₹75000-18%
₹6150000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-pavilion-gaming-15-207/
"Acer Swift 5
Processor
Intel Core i7-1165G7
Internal memory
16GB RAM
Video card
Intel Iris Xe Graphics G7 (96EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
1000GB SSD
₹124999-22%
₹9793800
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/acer-swift-5-31/
"Lenovo Yoga Slim 7i 14
Processor
Intel Core i5-1035G1
Internal memory
8GB RAM
Video card
NVIDIA GeForce MX350
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹113290-34%
₹7499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-yoga-slim-7i-14-3/
"Lenovo IdeaPad 5 14
Processor
Intel Core i5-1135G7
Internal memory
16GB RAM
Video card
Intel Iris Xe Graphics G7 (80EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹97890-34%
₹6499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-5-14-109/
"Dell Inspiron 3505
Processor
AMD Ryzen 5 3450U
Internal memory
8GB RAM
Video card
AMD Radeon RX Vega 8 (R2000/3000, 15W)
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
256GB SSD
₹49613-14%
₹4299000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/dell-inspiron-3505-630/
"ASUS TUF Gaming Dash F15
Processor
Intel Core i7-11370H
Internal memory
16GB RAM
Video card
NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
1000GB SSD
₹140990-22%
₹11099000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-tuf-gaming-dash-f15-331/
"Microsoft Surface Pro X
Processor
Microsoft SQ1
Internal memory
8GB RAM
Video card
Qualcomm Adreno 685
Display
13.0"" , PixelSense (2880 x 1920), IPS
Solid-state drive
128GB SSD
₹104435-14%
₹8999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/microsoft-surface-pro-x-11/
"MSI Prestige 15 (A10SC-012)
Processor
Intel Core i7-10710U
Internal memory
16GB RAM
Video card
NVIDIA GeForce GTX 1650 Max-Q
Display
15.6”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹134990-16%
₹11349000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/msi-prestige-15-a10sc-012/
"Lenovo IdeaPad S145 15
Processor
AMD Ryzen 5 3500U
Internal memory
8GB RAM
Video card
AMD Radeon RX Vega 8 (R2000/3000, 15W)
Display
15.6”, Full HD (1920 x 1080), TN
Hard drive
1000GB HDD
₹57290-22%
₹4499900
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-s145-15-1041/
"Lenovo IdeaPad S145 15
Processor
Intel Core i3-1005G1
Internal memory
4GB RAM
Video card
Intel UHD Graphics G1
Display
15.6”, Full HD (1920 x 1080), TN
Hard drive
1000GB HDD
₹39390-9%
₹3599000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-s145-15-1037/
"ASUS ROG Flow X13
Processor
AMD Ryzen 9 5900HS
Internal memory
32GB RAM
Video card
NVIDIA GeForce RTX 3050 Ti (Laptop, 40W)
Display
13.4"", FHD+ (1920 x 1200), 120 Hz, IPS
Solid-state drive
1000GB SSD
₹201990-30%
₹14299000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-rog-flow-x13-22/
